sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,id
290,INV-202302-00029,2023-02-27,4839,1318,2,218.42,436.84,pood,Tartu,kaart,290
291,INV-202302-00030,2023-02-01,,1271,2,130.02,260.04,pood,Tartu,järelmaks,291
292,INV-202302-00031,2023-02-16,3008,1293,3,351.33,1053.99,online,,sularaha,292
293,INV-202302-00032,2023-02-25,3127,1250,1,265.20,265.20,pood,Tallinn,sularaha,293
294,INV-202302-00033,2023-02-11,3622,1102,1,163.64,163.64,online,,kaart,294
295,INV-202302-00034,2023-02-13,3446,1033,1,221.42,221.42,pood,Tallinn,kaart,295
296,INV-202302-00035,2023-02-09,4232,1032,1,198.42,198.42,online,,sularaha,296
297,INV-202302-00036,2023-02-16,2281,1049,1,308.84,308.84,pood,Tallinn,kaart,297
298,INV-202302-00037,2023-02-25,2551,1187,2,252.33,504.66,online,,järelmaks,298
299,INV-202302-00038,2023-02-07,2929,1339,1,35.68,35.68,pood,Tallinn,järelmaks,299
300,INV-202302-00039,2023-02-02,3305,1297,2,104.27,208.54,pood,Tallinn,kaart,300
301,INV-202302-00040,2023-02-07,2172,1029,1,203.37,184.15,online,,kaart,301
302,INV-202302-00041,2023-02-01,2344,1152,4,107.67,430.68,pood,Tallinn,kaart,302
303,INV-202302-00042,2023-02-10,3500,1166,1,205.00,205.00,pood,Tallinn,sularaha,303
304,INV-202302-00043,2023-02-05,2973,1340,1,229.01,229.01,online,,sularaha,304
305,INV-202302-00044,2023-02-13,4024,1190,3,138.13,414.39,online,,järelmaks,305
306,INV-202302-00045,2023-02-24,4394,1027,1,346.70,346.70,pood,Tartu,sularaha,306
307,INV-202302-00046,2023-02-22,4319,1235,1,210.87,210.87,pood,Tallinn,sularaha,307
308,INV-202302-00047,2023-02-24,2687,1018,1,47.07,47.07,online,,järelmaks,308
309,INV-202302-00048,2023-02-03,,1281,2,292.61,585.22,pood,Tartu,kaart,309
310,INV-202302-00049,2023-02-09,,1161,2,121.98,243.96,pood,Tallinn,kaart,310
311,INV-202302-00050,2023-02-15,,1287,2,114.80,229.60,online,,kaart,311
312,INV-202302-00051,2023-02-12,3788,1208,2,76.70,153.40,online,,sularaha,312
313,INV-202302-00052,2023-02-05,,1021,1,94.65,94.65,pood,Tartu,kaart,313
314,INV-202302-00053,2023-02-17,3629,1249,2,73.90,147.80,pood,Tallinn,kaart,314
315,INV-202302-00054,2023-02-20,2963,1313,2,77.60,155.20,pood,Tallinn,sularaha,315
316,INV-202302-00055,2023-02-06,4552,1036,2,137.33,274.66,online,,kaart,316
317,INV-202302-00056,2023-02-22,4178,1156,1,221.89,221.89,online,,kaart,317
318,INV-202302-00057,2023-02-07,2122,1282,1,16.62,16.62,pood,Pärnu,järelmaks,318
319,INV-202302-00058,2023-02-26,4070,1277,2,121.51,243.02,pood,Tallinn,sularaha,319
320,INV-202302-00059,2023-02-21,3723,1118,2,109.42,218.84,pood,Tallinn,sularaha,320
321,INV-202302-00060,2023-02-27,3350,1055,4,65.60,262.40,online,,kaart,321
322,INV-202302-00061,2023-02-16,,1314,1,234.91,234.91,pood,Tallinn,kaart,322
323,INV-202302-00062,2023-02-21,,1272,1,183.31,183.31,pood,Tartu,kaart,323
324,INV-202302-00063,2023-02-11,2793,1334,5,24.67,123.35,pood,Tartu,kaart,324
325,INV-202302-00064,2023-02-03,3737,1233,3,111.26,333.78,pood,Pärnu,kaart,325
326,INV-202302-00065,2023-02-07,2533,1117,1,72.58,72.58,online,,kaart,326
327,INV-202302-00066,2023-02-27,3655,1287,2,114.80,229.60,online,,sularaha,327
328,INV-202302-00067,2023-02-15,2681,1302,2,54.95,109.90,pood,Pärnu,sularaha,328
329,INV-202302-00068,2023-02-02,4767,1201,1,147.16,147.16,online,,järelmaks,329
330,INV-202302-00069,2023-02-21,4008,1042,2,347.84,695.68,pood,Pärnu,sularaha,330
331,INV-202302-00070,2023-02-19,3913,1145,3,338.43,1015.29,pood,Tartu,järelmaks,331
332,INV-202302-00071,2023-02-22,3956,1063,1,151.45,151.45,online,,järelmaks,332
333,INV-202302-00072,2023-02-28,4261,1015,2,168.34,336.68,online,,sularaha,333
334,INV-202302-00073,2023-02-14,2713,1082,2,100.93,201.86,pood,Pärnu,järelmaks,334
335,INV-202302-00074,2023-02-28,3085,1080,1,51.50,51.50,online,,järelmaks,335
336,INV-202302-00075,2023-02-28,3415,1150,2,280.02,560.04,pood,Tallinn,sularaha,336
337,INV-202302-00076,2023-02-16,2805,1228,2,160.71,321.42,pood,Tallinn,järelmaks,337
338,INV-202302-00077,2023-02-03,3114,1050,4,145.72,582.88,pood,Pärnu,järelmaks,338
339,INV-202302-00078,2023-02-01,4045,1199,2,276.97,553.94,pood,Pärnu,sularaha,339
340,INV-202302-00079,2023-02-12,3872,1001,3,157.49,472.47,pood,Tallinn,järelmaks,340
341,INV-202302-00080,2023-02-13,3248,1306,2,93.13,186.26,pood,Tartu,järelmaks,341
342,INV-202302-00081,2023-02-10,2893,1217,1,34.04,34.04,pood,Pärnu,sularaha,342
343,INV-202302-00082,2023-02-18,4824,1003,1,52.04,52.04,pood,Tallinn,järelmaks,343
344,INV-202302-00083,2023-02-28,2641,1144,2,152.13,304.26,online,,kaart,344
345,INV-202302-00084,2023-02-22,2365,1033,2,221.42,442.84,online,,sularaha,345
346,INV-202302-00085,2023-02-14,4249,1226,1,51.10,51.10,online,,sularaha,346
347,INV-202302-00086,2023-02-25,2732,1266,4,73.18,292.72,online,,järelmaks,347
348,INV-202302-00087,2023-02-13,4932,1063,1,151.45,151.45,pood,Tallinn,sularaha,348
349,INV-202302-00088,2023-02-14,2760,1324,2,224.19,448.38,pood,Tartu,kaart,349
350,INV-202302-00089,2023-02-02,2017,1044,1,83.23,83.23,pood,Tartu,järelmaks,350
351,INV-202302-00090,2023-02-23,,1339,1,35.68,35.68,online,,sularaha,351
352,INV-202302-00091,2023-02-20,4616,1142,3,307.27,921.81,pood,Tallinn,kaart,352
353,INV-202302-00092,2023-02-10,3576,1256,1,296.40,296.40,online,,sularaha,353
354,INV-202302-00093,2023-02-18,4065,1113,1,86.46,86.46,pood,Tallinn,kaart,354
355,INV-202302-00094,2023-02-02,4160,1104,3,191.48,574.44,pood,Tallinn,järelmaks,355
356,INV-202302-00095,2023-02-16,4011,1138,1,130.73,130.73,pood,Tallinn,sularaha,356
357,INV-202302-00096,2023-02-08,3465,1096,1,273.32,273.32,online,,kaart,357
358,INV-202302-00097,2023-02-17,3312,1101,2,159.25,318.50,pood,Pärnu,järelmaks,358
359,INV-202302-00098,2023-02-04,3648,1190,1,138.13,138.13,online,,järelmaks,359
360,INV-202302-00099,2023-02-13,4626,1231,1,72.60,72.60,pood,Tallinn,sularaha,360
361,INV-202302-00100,2023-02-01,3993,1218,1,108.09,108.09,pood,Tallinn,kaart,361
362,INV-202302-00101,2023-02-21,4178,1148,1,48.85,48.85,pood,Pärnu,sularaha,362
363,INV-202302-00102,2023-02-10,2500,1236,1,205.89,205.89,online,,järelmaks,363
364,INV-202302-00103,2023-02-15,2913,1056,2,347.16,694.32,online,,järelmaks,364
365,INV-202302-00104,2023-02-19,2285,1046,5,358.41,1792.05,pood,Pärnu,sularaha,365
366,INV-202302-00105,2023-02-20,3709,1135,2,175.25,350.50,pood,Pärnu,sularaha,366
367,INV-202302-00106,2023-02-01,3472,1076,2,89.29,178.58,online,,sularaha,367
368,INV-202302-00107,2023-02-13,3227,1185,1,203.67,203.67,pood,Tallinn,sularaha,368
369,INV-202302-00108,2023-02-24,2706,1320,1,30.05,30.05,pood,Tallinn,kaart,369
370,INV-202302-00109,2023-02-01,4178,1122,1,202.57,202.57,pood,Tartu,sularaha,370
371,INV-202302-00110,2023-02-17,2186,1030,1,112.68,112.68,pood,Tallinn,sularaha,371
372,INV-202302-00111,2023-02-01,3603,1228,2,160.71,321.42,online,,kaart,372
373,INV-202302-00112,2023-02-14,2709,1284,2,99.57,199.14,online,,kaart,373
374,INV-202302-00113,2023-02-20,4592,1130,1,98.68,98.68,online,,järelmaks,374
375,INV-202302-00114,2023-02-08,4989,1304,2,210.36,420.72,online,,sularaha,375
376,INV-202302-00115,2023-02-24,3841,1144,1,152.13,152.13,pood,Pärnu,järelmaks,376
377,INV-202302-00116,2023-02-13,3012,1086,1,149.47,149.47,pood,Tallinn,kaart,377
378,INV-202302-00117,2023-02-21,3673,1287,3,114.80,344.40,pood,Tartu,sularaha,378
379,INV-202302-00118,2023-02-21,3633,1184,2,86.14,172.28,pood,Tallinn,kaart,379
380,INV-202302-00119,2023-02-23,2941,1322,3,101.26,303.78,online,,järelmaks,380
381,INV-202302-00120,2023-02-27,4644,1228,1,160.71,160.71,online,,järelmaks,381
382,INV-202302-00121,2023-02-11,,1253,1,253.80,253.80,online,,sularaha,382
383,INV-202302-00122,2023-02-12,3094,1031,1,434.08,434.08,pood,Pärnu,järelmaks,383
384,INV-202302-00123,2023-02-15,3514,1077,2,62.56,125.12,pood,Pärnu,kaart,384
385,INV-202302-00124,2023-02-07,4484,1123,2,219.38,-438.76,pood,Tallinn,sularaha,385
386,INV-202302-00125,2023-02-26,3953,1218,1,108.09,108.09,pood,Tallinn,järelmaks,386
387,INV-202302-00126,2023-02-02,4088,1306,1,93.13,93.13,online,,kaart,387
388,INV-202302-00127,2023-02-11,2589,1341,2,45.21,90.42,pood,Tallinn,sularaha,388
389,INV-202302-00128,2023-02-14,4348,1222,1,26.62,26.62,pood,Tallinn,kaart,389
390,INV-202302-00129,2023-02-04,3248,1348,2,125.52,251.04,online,,sularaha,390
391,INV-202302-00130,2023-02-07,4951,1291,1,219.83,219.83,pood,Pärnu,järelmaks,391
392,INV-202302-00131,2023-02-28,,1310,1,106.21,106.21,pood,Tallinn,järelmaks,392
393,INV-202302-00132,2023-02-01,2872,1035,2,65.52,131.04,online,,sularaha,393
394,INV-202302-00133,2023-02-07,2326,1071,1,237.71,237.71,pood,Tallinn,kaart,394
395,INV-202302-00134,2023-02-02,2659,1085,3,247.81,743.43,pood,Tallinn,kaart,395
396,INV-202302-00135,2023-02-13,2156,1116,1,134.94,134.94,pood,Pärnu,sularaha,396
397,INV-202302-00136,2023-02-23,3452,1077,1,62.56,62.56,pood,Pärnu,kaart,397
398,INV-202302-00137,2023-02-06,2261,1266,1,73.18,73.18,pood,Pärnu,kaart,398
399,INV-202302-00138,2023-02-17,4584,1163,2,259.69,519.38,pood,Tallinn,kaart,399
400,INV-202302-00139,2023-02-22,2732,1179,1,82.15,82.15,pood,Tallinn,sularaha,400
401,INV-202302-00140,2023-02-03,2849,1060,4,253.26,1013.04,pood,Pärnu,kaart,401
402,INV-202302-00141,2023-02-20,3252,1326,2,106.82,213.64,pood,Tartu,sularaha,402
403,INV-202302-00142,2023-02-17,2168,1166,2,205.00,410.00,pood,Tartu,järelmaks,403
404,INV-202302-00143,2023-02-08,,1288,1,138.90,138.90,pood,Tallinn,sularaha,404
405,INV-202302-00144,2023-02-13,,1145,2,338.43,676.86,pood,Pärnu,sularaha,405
406,INV-202302-00145,2023-02-18,3605,1281,2,292.61,585.22,pood,Tartu,järelmaks,406
407,INV-202302-00146,2023-02-01,4747,1251,3,257.39,772.17,online,,järelmaks,407
408,INV-202302-00147,2023-02-24,2574,1227,1,120.17,120.17,pood,Tallinn,sularaha,408
409,INV-202302-00148,2023-02-11,2217,1054,1,172.26,219.19,pood,Tartu,kaart,409
410,INV-202302-00149,2023-02-09,2363,1259,1,229.55,229.55,pood,Tallinn,järelmaks,410
411,INV-202302-00150,2023-02-22,3025,1140,2,106.69,213.38,pood,Tartu,sularaha,411
412,INV-202302-00151,2023-02-17,2203,1346,1,258.91,258.91,pood,Pärnu,kaart,412
413,INV-202302-00152,2023-02-01,3172,1328,1,274.87,274.87,pood,Pärnu,kaart,413
414,INV-202302-00153,2023-02-15,2997,1180,1,51.58,51.58,pood,Tallinn,sularaha,414
415,INV-202302-00154,2023-02-27,3755,1180,1,51.58,51.58,online,,kaart,415
416,INV-202302-00155,2023-02-10,3729,1043,2,128.44,256.88,pood,Tallinn,kaart,416
417,INV-202302-00156,2023-02-20,,1172,2,141.62,283.24,online,,kaart,417
418,INV-202302-00157,2023-02-10,4207,1254,1,136.30,136.30,pood,Tallinn,kaart,418
419,INV-202302-00158,2023-02-23,4909,1038,1,329.99,329.99,pood,Tallinn,sularaha,419
420,INV-202302-00159,2023-02-07,3516,1025,1,122.07,122.07,pood,Tallinn,kaart,420
421,INV-202302-00160,2023-02-01,4260,1344,1,84.95,84.95,pood,Tartu,kaart,421
422,INV-202302-00161,2023-02-22,3556,1037,4,141.05,564.20,pood,Tallinn,sularaha,422
423,INV-202302-00162,2023-02-01,4848,1150,3,280.02,840.06,pood,Pärnu,sularaha,423
424,INV-202302-00163,2023-02-22,4138,1173,1,144.77,168.82,pood,Tallinn,sularaha,424
425,INV-202302-00164,2023-02-05,3668,1215,1,160.91,160.91,pood,Tallinn,kaart,425
426,INV-202302-00165,2023-02-13,4244,1121,2,196.91,393.82,pood,Tallinn,sularaha,426
427,INV-202302-00166,2023-02-18,2906,1220,2,26.79,53.58,pood,Tallinn,järelmaks,427
428,INV-202302-00167,2023-02-28,4144,1193,1,120.59,120.59,online,,järelmaks,428
429,INV-202302-00168,2023-02-22,4867,1112,3,242.43,727.29,pood,Tallinn,järelmaks,429
430,INV-202302-00169,2025-12-07,3251,1185,5,203.67,1018.35,online,,sularaha,430
431,INV-202302-00170,2023-02-15,2524,1305,2,50.77,101.54,pood,Tartu,järelmaks,431
432,INV-202302-00171,2023-02-06,4230,1314,4,234.91,939.64,pood,Tartu,järelmaks,432
433,INV-202302-00172,2023-02-20,4779,1111,1,327.07,327.07,pood,Tallinn,järelmaks,433
434,INV-202302-00173,2023-02-24,2957,1093,1,271.35,271.35,pood,Tallinn,kaart,434
435,INV-202302-00174,2023-02-17,3366,1290,2,105.23,210.46,pood,Tartu,järelmaks,435
436,INV-202302-00175,2023-02-23,,1087,2,57.08,114.16,pood,Tartu,sularaha,436
437,INV-202302-00176,2023-02-03,2475,1003,1,52.04,52.04,pood,Tallinn,kaart,437
438,INV-202302-00177,2023-02-25,3975,1238,3,72.73,218.19,pood,Pärnu,kaart,438
439,INV-202302-00178,2023-02-15,4376,1135,1,192.61,175.25,pood,Pärnu,sularaha,439
440,INV-202302-00179,2023-02-07,3430,1333,1,218.54,218.54,pood,Tartu,sularaha,440
441,INV-202302-00180,2023-02-07,,1112,2,242.43,484.86,pood,Tallinn,sularaha,441
442,INV-202302-00181,2023-02-24,4569,1007,1,60.37,60.37,online,,sularaha,442
443,INV-202302-00182,2023-02-18,3342,1318,2,218.42,436.84,pood,Tallinn,sularaha,443
444,INV-202302-00183,2023-02-28,2742,1276,5,187.16,935.80,online,,sularaha,444
445,INV-202302-00184,2023-02-28,4287,1136,1,94.25,94.25,pood,Pärnu,sularaha,445
446,INV-202302-00185,2023-02-18,4883,1236,1,205.89,205.89,online,,sularaha,446
447,INV-202302-00186,2023-02-24,4146,1303,4,312.41,1249.64,pood,Tallinn,kaart,447
448,INV-202302-00187,2023-02-05,2195,1144,2,152.13,304.26,online,,kaart,448
449,INV-202302-00188,2023-02-02,2413,1140,1,106.69,106.69,pood,Tartu,järelmaks,449
450,INV-202302-00189,2023-02-06,4815,1261,2,305.72,611.44,pood,Tallinn,järelmaks,450
451,INV-202302-00190,2023-02-09,2889,1020,1,100.40,100.40,online,,järelmaks,451
452,INV-202302-00191,2023-02-02,2640,1186,1,286.96,234.99,online,,sularaha,452
453,INV-202302-00192,2023-02-18,3896,1001,1,157.49,157.49,pood,Tallinn,järelmaks,453
454,INV-202302-00193,2023-02-13,2849,1320,1,30.05,30.05,pood,Tallinn,sularaha,454
455,INV-202302-00194,2023-02-26,3297,1013,2,218.99,437.98,pood,Tallinn,järelmaks,455
456,INV-202302-00195,2023-02-18,3696,1208,2,76.70,153.40,online,,kaart,456
457,INV-202302-00196,2023-02-19,2318,1273,3,274.37,823.11,pood,Tallinn,järelmaks,457
458,INV-202302-00197,2023-02-18,3465,1306,1,93.13,93.13,pood,Tartu,sularaha,458
459,INV-202302-00198,2023-02-19,3714,1139,3,106.71,320.13,online,,kaart,459
460,INV-202302-00199,2023-02-17,2983,1246,1,204.87,204.87,pood,Tallinn,järelmaks,460
461,INV-202302-00200,2023-02-04,4438,1159,1,24.54,24.54,pood,Pärnu,järelmaks,461
462,INV-202302-00201,2023-02-19,,1096,4,273.32,1093.28,pood,Tartu,kaart,462
463,INV-202302-00202,2023-02-28,3605,1034,1,207.23,207.23,pood,Tartu,järelmaks,463
464,INV-202302-00203,2023-02-19,4533,1145,3,338.43,1015.29,pood,Pärnu,järelmaks,464
465,INV-202302-00204,2023-02-28,2806,1038,1,329.99,329.99,online,,järelmaks,465
466,INV-202302-00205,2023-02-07,3435,1178,1,105.09,105.09,online,,järelmaks,466
467,INV-202302-00206,2023-02-19,2863,1113,1,86.46,86.46,online,,sularaha,467
468,INV-202302-00207,2023-02-25,4732,1135,1,175.25,175.25,pood,Tallinn,järelmaks,468
469,INV-202302-00208,2023-02-11,4881,1070,1,139.74,139.74,pood,Tallinn,sularaha,469
470,INV-202302-00209,2023-02-23,3199,1348,1,125.52,125.52,pood,Tallinn,kaart,470
471,INV-202302-00210,2023-02-13,4862,1112,5,242.43,1212.15,pood,Tartu,kaart,471
472,INV-202302-00211,2023-02-10,4083,1157,2,91.22,182.44,pood,Tallinn,järelmaks,472
473,INV-202302-00212,2023-02-17,4249,1095,3,140.64,421.92,pood,Pärnu,järelmaks,473
474,INV-202302-00213,2023-02-16,4088,1339,1,35.68,35.68,online,,kaart,474
475,INV-202302-00214,2023-02-25,4241,1194,2,84.54,169.08,pood,Tallinn,järelmaks,475
476,INV-202302-00215,2023-02-04,2748,1089,1,134.58,134.58,pood,Pärnu,järelmaks,476
477,INV-202302-00216,2023-02-16,4797,1106,2,47.88,95.76,pood,Tallinn,kaart,477
478,INV-202302-00217,2023-02-21,2040,1184,1,86.14,86.14,pood,Tallinn,kaart,478
479,INV-202302-00218,2023-02-27,3899,1200,5,105.29,526.45,pood,Tallinn,järelmaks,479
480,INV-202302-00219,2023-02-23,2691,1238,1,72.73,72.73,pood,Pärnu,kaart,480
481,INV-202302-00220,2023-02-02,2558,1131,2,166.27,332.54,online,,järelmaks,481
482,INV-202302-00221,2023-02-21,2599,1198,2,291.72,583.44,online,,kaart,482
483,INV-202302-00222,2023-02-03,4544,1216,2,273.06,546.12,pood,Tallinn,sularaha,483
484,INV-202302-00223,2023-02-20,2684,1273,3,274.37,823.11,pood,Tartu,sularaha,484
485,INV-202302-00224,2023-02-14,2262,1149,1,304.14,304.14,online,,järelmaks,485
486,INV-202302-00225,2023-02-27,2044,1309,1,211.35,211.35,pood,Tallinn,kaart,486
487,INV-202302-00226,2023-02-07,3605,1227,1,120.17,120.17,pood,Tartu,järelmaks,487
488,INV-202302-00227,2023-02-06,4563,1239,2,78.09,156.18,pood,Tallinn,järelmaks,488
489,INV-202302-00228,2023-02-28,,1070,1,139.74,139.74,pood,Tallinn,sularaha,489
490,INV-202302-00229,2023-02-13,4712,1086,4,149.47,597.88,pood,Tartu,sularaha,490
491,INV-202302-00230,2023-02-26,2631,1323,1,151.08,151.08,pood,Tartu,kaart,491
492,INV-202302-00231,2023-02-27,3325,1038,2,329.99,659.98,pood,Tallinn,järelmaks,492
493,INV-202302-00232,2023-02-17,3684,1127,1,158.94,158.94,online,,sularaha,493
494,INV-202302-00233,2023-02-27,2997,1198,5,291.72,1458.60,pood,Tartu,kaart,494
495,INV-202302-00234,2023-02-25,4286,1116,1,134.94,134.94,pood,Tallinn,järelmaks,495
496,INV-202302-00235,2023-02-07,3133,1092,1,144.20,144.20,online,,kaart,496
497,INV-202302-00236,2023-02-02,2390,1050,1,145.72,145.72,pood,Tallinn,kaart,497
498,INV-202302-00237,2023-02-25,4599,1035,1,60.35,65.52,pood,Tallinn,sularaha,498
499,INV-202302-00238,2023-02-02,4178,1044,1,83.23,83.23,online,,sularaha,499
500,INV-202302-00239,2023-02-16,3924,1297,3,104.27,312.81,pood,Tallinn,järelmaks,500
501,INV-202302-00240,2023-02-28,3358,1057,4,251.52,1006.08,online,,järelmaks,501
502,INV-202302-00241,2023-02-19,4585,1235,2,210.87,421.74,pood,Tallinn,sularaha,502
503,INV-202302-00242,2023-02-01,4340,1118,3,109.42,328.26,pood,Tallinn,sularaha,503
504,INV-202302-00243,2023-02-08,4431,1227,5,120.17,600.85,online,,sularaha,504
505,INV-202302-00244,2023-02-28,3815,1270,1,124.35,124.35,online,,kaart,505
506,INV-202302-00245,2023-02-16,4307,1315,1,95.50,95.50,pood,Pärnu,kaart,506
507,INV-202302-00246,2023-02-19,,1159,1,24.54,24.54,pood,Tartu,sularaha,507
508,INV-202302-00247,2023-02-17,3637,1204,2,63.95,127.90,pood,Tallinn,sularaha,508
509,INV-202302-00248,2023-02-01,4454,1010,2,186.77,373.54,pood,Tallinn,järelmaks,509
510,INV-202302-00249,2023-02-18,4890,1078,3,42.64,127.92,online,,kaart,510
511,INV-202302-00250,2023-02-23,3906,1004,1,41.63,41.63,online,,kaart,511
512,INV-202302-00251,2023-02-26,4812,1124,1,232.61,232.61,online,,järelmaks,512
513,INV-202302-00252,2023-02-20,,1086,1,149.47,149.47,pood,Tallinn,sularaha,513
514,INV-202302-00253,2023-02-16,4570,1001,3,157.49,472.47,pood,Tallinn,järelmaks,514
515,INV-202302-00254,2023-02-22,3939,1107,3,279.43,838.29,pood,Tallinn,järelmaks,515
516,INV-202302-00255,2023-02-11,4517,1281,2,292.61,585.22,online,,sularaha,516
517,INV-202302-00256,2023-02-20,3534,1010,1,186.77,186.77,pood,Pärnu,sularaha,517
518,INV-202302-00257,2023-02-13,2889,1162,2,89.39,178.78,pood,Tallinn,kaart,518
519,INV-202302-00258,2023-02-19,3287,1318,4,218.42,873.68,pood,Tallinn,kaart,519
520,INV-202302-00259,2023-02-09,4565,1071,3,237.71,713.13,pood,Tallinn,kaart,520
521,INV-202302-00260,2023-02-11,3081,1215,2,160.91,321.82,pood,Tallinn,sularaha,521
522,INV-202302-00261,2023-02-16,2119,1141,2,69.39,138.78,pood,Tallinn,järelmaks,522
523,INV-202302-00262,2023-02-12,2787,1204,1,63.95,63.95,online,,sularaha,523
524,INV-202302-00263,2023-02-23,3236,1302,1,54.95,54.95,pood,Pärnu,kaart,524
525,INV-202302-00264,2023-02-13,4214,1314,1,234.91,234.91,pood,Pärnu,järelmaks,525
526,INV-202302-00265,2023-02-26,4940,1018,4,47.07,188.28,pood,Tallinn,kaart,526
527,INV-202302-00266,2023-02-09,4949,1214,2,250.17,500.34,pood,Tartu,sularaha,527
528,INV-202302-00267,2023-02-09,2973,1062,3,149.55,448.65,pood,Tallinn,kaart,528
529,INV-202302-00268,2023-02-15,3648,1184,2,86.14,172.28,online,,kaart,529
530,INV-202302-00269,2023-02-10,3425,1055,2,65.60,131.20,pood,Tallinn,järelmaks,530
531,INV-202302-00270,2023-02-13,4006,1242,2,203.39,406.78,online,,kaart,531
532,INV-202302-00271,2023-02-14,3876,1325,1,50.85,50.85,pood,Pärnu,kaart,532
533,INV-202302-00272,2023-02-23,4314,1233,1,111.26,111.26,pood,Tallinn,järelmaks,533
534,INV-202302-00273,2023-02-20,,1251,2,257.39,514.78,pood,Tallinn,kaart,534
535,INV-202302-00274,2023-02-28,3760,1310,2,106.21,212.42,online,,kaart,535
536,INV-202302-00275,2023-02-25,2110,1334,1,24.67,24.67,pood,Tartu,sularaha,536
537,INV-202302-00276,2023-02-13,4965,1061,1,155.45,155.45,pood,Tallinn,järelmaks,537
538,INV-202302-00277,2023-02-03,2889,1338,2,282.29,564.58,pood,Tallinn,sularaha,538
539,INV-202302-00278,2023-02-23,2518,1313,1,77.60,77.60,online,,kaart,539
540,INV-202303-00001,2023-03-29,4232,1110,1,151.08,151.08,online,,sularaha,540
541,INV-202303-00002,2023-03-02,4634,1145,1,338.43,338.43,pood,Tartu,järelmaks,541
542,INV-202303-00003,2023-03-23,3500,1330,1,167.23,167.23,online,,sularaha,542
543,INV-202303-00004,2023-03-11,2331,1041,3,107.36,322.08,pood,Tartu,järelmaks,543
544,INV-202303-00005,2023-03-10,3130,1080,1,51.50,51.50,online,,järelmaks,544
545,INV-202303-00006,2023-03-22,3425,1091,1,199.80,199.80,pood,Tallinn,kaart,545
546,INV-202303-00007,2023-03-21,,1324,2,224.19,448.38,online,,järelmaks,546
547,INV-202303-00008,2023-03-08,2793,1142,2,307.27,614.54,pood,Tallinn,kaart,547
548,INV-202303-00009,2023-03-31,,1318,1,218.42,218.42,pood,Pärnu,järelmaks,548
549,INV-202303-00010,2023-03-26,,1260,2,130.36,260.72,pood,Tallinn,kaart,549
550,INV-202303-00011,2023-03-29,4803,1053,4,113.86,455.44,online,,sularaha,550
551,INV-202303-00012,2023-03-03,3342,1096,2,273.32,546.64,online,,järelmaks,551
552,INV-202303-00013,2023-03-17,2379,1243,2,184.02,368.04,pood,Tallinn,sularaha,552
553,INV-202303-00014,2023-03-06,3529,1197,2,152.85,305.70,pood,Tallinn,kaart,553
554,INV-202303-00015,2023-03-08,4949,1148,1,48.85,48.85,pood,Tallinn,järelmaks,554
555,INV-202303-00016,2023-03-28,,1011,2,53.99,107.98,pood,Tartu,kaart,555
556,INV-202303-00017,2023-03-21,4822,1227,2,120.17,240.34,online,,sularaha,556
557,INV-202303-00018,2023-03-07,4683,1186,1,234.99,234.99,online,,sularaha,557
